Examp_TCR_2014	Examp_TCR_2015	Examp_TCR_2017	Examp_TCR_clones
1400303	818029	0	739444
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
2217146	0	0	739049
700151	1145241	368069	737820
1108573	0	1104206	737593
1108573	0	1104206	737593
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	2208679	0	736226
0	1963270	245379	736217
0	1963270	245379	736217
0	1717862	490758	736207
0	1717862	490758	736207
0	1717862	490758	736207
0	1717862	490758	736207
0	1472453	736137	736197
0	1472453	736137	736197
0	1472453	736137	736197
0	1472453	736137	736197
0	1472453	736137	736197
0	1472453	736137	736197
0	1472453	736137	736197
0	1472453	736137	736197
0	1472453	736137	736197
0	1472453	736137	736197
